setor;Interessado;Paginas;Data;Arquivo
SEFAZ - RECEITA;1049232026-8#A. P. BELO RODRIGUES#REATIVAÇÃO COM ALTERAÇÃO#PROCESSO;20;2026-07-10;
SEFAZ - RECEITA;1050102026-8#M. S. VARIEDADE & SERVIÇOS LTDA#PEDIDO DE REATIVAÇÃO#PROCESSO;23;2026-07-10;
SEFAZ - RECEITA;0419632026-0#BELLO PISO LTDA#CANCELAMENTO DE NF Nº 19425#PROCESSO;22;2026-07-10;
SEFAZ - RECEITA;9225932025-2#R. DE A. ROSA COUTINHO-ME#DENUNCIA ESPONTANEA DE DEBITO DE ICMS#PROCESSO;22;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0084502014;19;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0082842014;17;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0082452014;24;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0081392014;12;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0081382014;12;2026-07-10;
SEFAZ - RECEITA;2403972026-1#JOSE MARTINS CORREA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;2403672026-0#SILVIO DEZIDERIO ANDRIANI#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;2403662026-6#VIACAO VALE DO AMAZONAS LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;20;2026-07-10;
SEFAZ - RECEITA;2403282026-0#JOSIANE CARLA DE SOUZA SOUZA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2389002026-7#SHEKINAH VEICULOS LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;18;2026-07-10;
SEFAZ - RECEITA;2388162026-5#RONNIELDA QUADROS DA SILVA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;2388982026-3#MANUELA LUZIA NOGUEIRA CHADA MEDEIROS#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;2462542026-1#MAICON DA SILVA BARROS#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2477452026-8#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2477472026-7#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2477492026-6#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2477422026-4#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2491442026-0#M. J. COMERCIO E TRANSPORTES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;14;2026-07-10;
SEFAZ - RECEITA;2461932026-9#ROSILEIA PALHETA SOUSA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2477062026-8#REINALDO RAMOS PENHA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;6;2026-07-10;
SEFAZ - RECEITA;2461952026-8#ROSILEIA PALHETA SOUSA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2507792026-5#ROSINALDO PANTOJA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2507102026-2#RAIMUNDO NONATO VIANA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;2507082026-5#GUSTAVO MARTINS DE OLIVEIRA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;15;2026-07-10;
SEFAZ - RECEITA;2493802026-2#BANCO PAN S A#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;19;2026-07-10;
SEFAZ - RECEITA;2493812026-7#BANCO PAN S A#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;20;2026-07-10;
SEFAZ - RECEITA;2493822026-1#BANCO PAN S A#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;2494162026-7#ROSANE DOS SANTOS BATISTA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2493512026-6#ELIELTON ALMEIDA DOS SANTOS#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;2493392026-5#FRANCIONE LIMA SOUSA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2493412026-2#MARIA JOSE LOPES#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;23;2026-07-10;
SEFAZ - RECEITA;2493422026-7#RENAN TRINDADE DA SILVA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;13;2026-07-10;
SEFAZ - RECEITA;2493382026-0#ADLINO NUNES CARDOSO#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;2492632026-6#LIDIA MOREIRA CORREA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;0908272026-4#LETICIA VALESCA COUTINHO SANTOS#AVALIACAO E CALCULO DE ITCD#DIVERSOS;121;2026-07-10;
SEFAZ - RECEITA;2037672026-3#CLIMATEC COMERCIO E SERVICOS LTDA-EPP#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#DIVERSOS;8;2026-07-10;
SEFAZ - RECEITA;2509942026-5#ANDERSON CAMPOS BUTENCO#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2508562026-7#ANGELA DO SOCORRO CORREA BELEZA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2509092026-5#INACIO TEN CATEN#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;2566332026-1#BUENO E BARAUNA C. LTDA-EPP#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;14;2026-07-10;
SEFAZ - RECEITA;2524102026-8#JOSELITO DOS SANTOS#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2524442026-7#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;2524892026-4#MARCIO MENDES CAVALCANTE#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;13;2026-07-10;
SEFAZ - RECEITA;1994332026-5#DIAGEO BRASIL LTDA#PEDIDO DE BAIXA#PROCESSO;26;2026-07-10;
SEFAZ - RECEITA;2567492026-5#AMAPA PISCINAS LTDA-EPP#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;14;2026-07-10;
SEFAZ - RECEITA;2567542026-6#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2582022026-9#THALIA MAGALHAES HERCULANO#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;2582472026-6#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2582462026-1#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2582432026-8#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2582422026-3#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2582412026-9#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2582172026-5#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2582402026-4#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2584522026-2#BANCO BRADESCO S A#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;18;2026-07-10;
SEFAZ - RECEITA;2584502026-3#BANCO PAN S A#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;19;2026-07-10;
SEFAZ - RECEITA;2622232026-0#GABRIELY VITORIA SILVA DE OLIVEIRA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;2622252026-0#RAFAEL GUEDES CAPIBERIBE#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;13;2026-07-10;
SEFAZ - RECEITA;2622282026-3#BACABA VEICULOS LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;36;2026-07-10;
SEFAZ - RECEITA;2623072026-4#NOELMA BASTOS RAIOL#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2624112026-3#CAMILA LOPES MAIA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;15;2026-07-10;
SEFAZ - RECEITA;2639432026-9#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2639402026-5#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2639382026-8#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2639342026-0#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2639312026-6#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2639162026-1#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2639052026-3#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2639502026-9#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2639452026-8#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2639462026-2#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2639522026-8#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2639932026-7#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2639912026-8#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2639572026-0#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2639762026-3#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2639392026-2#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2639422026-4#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2639372026-3#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2639322026-0#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2638932026-4#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2638882026-3#CONQUISTA MOTOS EMOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2639542026-7#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2639582026-5#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;1411732026-2#SEMPRE-MICROCERVEJARIA LTDA#PEDIDO DE BAIXA#PROCESSO;25;2026-07-10;
SEFAZ - RECEITA;1584692026-8#RGD SOLAR DESENVOLVIMENTO LTDA#PEDIDO DE BAIXA#PROCESSO;41;2026-07-10;
SEFAZ - RECEITA;1102382026-9#ESTALEIRO E NAVEGACAO TRES IRMAOS LTDA#PEDIDO DE BAIXA#PROCESSO;31;2026-07-10;
SEFAZ - RECEITA;1923582026-0#M DE F MOURAO LTDA#PEDIDO DE BAIXA#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;2169972026-6#J NAURO DA SILVA#PEDIDO DE BAIXA#PROCESSO;14;2026-07-10;
SEFAZ - RECEITA;2169942026-2#J. NAURO DA SILVA-EPP#PEDIDO DE BAIXA#PROCESSO;14;2026-07-10;
SEFAZ - RECEITA;2169992026-5#J. NAURO DA SILVA-EPP#PEDIDO DE BAIXA#PROCESSO;15;2026-07-10;
SEFAZ - RECEITA;2800432026-0#BANCO PAN S A#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;21;2026-07-10;
SEFAZ - RECEITA;2815242026-3#CASSIO ALMEIDA QUARESMA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2815212026-0#SAFIRA MOTORS LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;2815272026-7#A. N. GOMES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;18;2026-07-10;
SEFAZ - RECEITA;2726302026-2#BANCO PAN S A#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;2712322026-9#JOAO FLORENCIO NETO#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;2711102026-0#THIAGO DA SILVA BEZERRA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;13;2026-07-10;
SEFAZ - RECEITA;2724842026-3#EDIMARA PANTOJA DA SILVA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;6;2026-07-10;
SEFAZ - RECEITA;2710392026-5#CARLOS KLEDSON ALVES DA SILVA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2711462026-8#GERALDO JAIR DUARTE GONCALVES#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;15;2026-07-10;
SEFAZ - RECEITA;2695742026-4#EZENEIA COSTA NERI#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2695782026-2#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2695812026-4#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2695802026-0#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2694762026-0#EDEVALDO CASTRO GONCALVES#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;2654972026-5#VIACAO VALE DO AMAZONAS LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;23;2026-07-10;
SEFAZ - RECEITA;2995062026-0#IVANALDO DE MAGNO DE OLIVEIRA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;13;2026-07-10;
SEFAZ - RECEITA;2995102026-7#IZANEIDE SOUZA DOS SANTOS#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;2995132026-0#ELIZABETE KERLLEM DE SOUZA BRITO#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2995042026-1#JOSE HUGO SANTOS CUNHA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;2994722026-5#ELAINE SANTOS DE SOUZA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;2996082026-2#ALLIANZ SEGUROS-AGF BRASIL SEGUROS#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;21;2026-07-10;
SEFAZ - RECEITA;2996142026-8#ANDERSON MACEDO FERREIRA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;2996072026-8#SAFIRA MOTORS LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;23;2026-07-10;
SEFAZ - RECEITA;2996132026-3#EDISIVALDO PAES DO CARMO#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;14;2026-07-10;
SEFAZ - RECEITA;2996102026-0#ALBANO WAGNER DE SOUZA ANAICE#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;13;2026-07-10;
SEFAZ - RECEITA;2996482026-7#VIACAO VALE DO AMAZONAS#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;21;2026-07-10;
SEFAZ - RECEITA;2935922026-4#LOCACERTO SERVICOS LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2934862026-6#SAVIO SOUSA ALVES#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;2977652026-0#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2977522026-2#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2977502026-3#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE DOCUMENTOS FISCAIS SRE#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2977122026-8# 8Aº BATALHAO DE ENGENHARIA DE CONSTRUCAO#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;2919632026-5#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2919622026-0#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2919482026-0#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;2919272026-9#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2919242026-5#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2919672026-3#ETICA TURISMO VIAGENS RECEPTIVOS LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;14;2026-07-10;
SEFAZ - RECEITA;2919202026-7#RONALDO BAHIA DA SILVA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;2904592026-3#AYMORE CREDITO FINANCIAMENTO E INVESTIMENTO S A#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;21;2026-07-10;
SEFAZ - RECEITA;2904662026-3#FRANCISCO ALVES DE SOUSA NETO#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2904612026-0#DISTRIBUIDORA BETA LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;2904562026-0#JOAO LUIS PULGATTI-ME#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;2904552026-5#CONSORCIO NACIONAL HONDA LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;27;2026-07-10;
SEFAZ - RECEITA;2904502026-2#BANCO PAN S A#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;2904492026-0#BANCO PAN S A#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;13;2026-07-10;
SEFAZ - RECEITA;2904462026-6#BANCO PAN S A#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;2901992026-0#GAUSSMAN GERENCIAMENTO E ESTUDOS DE VIABILIDADE LTDA-ME#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;2903282026-5#SILVANE TAVARES ALVES#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2918102026-0#MOSELLI VEICULOS LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;2886562026-9#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2886612026-0#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2886392026-5#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;2887102026-0#REGINALDO ROBSON GOMES SILVEIRA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;2888692026-1#BARBARA DE OLIVEIRA FERREIRA BRAVO#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;2888382026-6#CARLOS ALBERTO CORIO DI BURIASCO#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;13;2026-07-10;
SEFAZ - RECEITA;2888352026-2#AMAZOOM COWORKING E SERVICOS LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;14;2026-07-10;
SEFAZ - RECEITA;2888322026-9#ANTONIO ALVES DOS SANTOS#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;2887572026-6#CLEBISOM SOUZA SILVA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;6;2026-07-10;
SEFAZ - RECEITA;2887592026-5#DELICIA DO NORTE IND E COMERCIO DE POLPAS DA AMAZONIA LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;28;2026-07-10;
SEFAZ - RECEITA;2886532026-5#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2887062026-3#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2886652026-8#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;2886852026-5#MONACO MOTOCENTER LAGOA COMERCIAL LTDA#AUTORIZACAO DE SAIDA DE VEICULO DA ALCMS#PROCESSO;7;2026-07-10;
